timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw
2025-06-13T15:43:15.454117;0.849809;;;;;;;0.130928;0.160555;0.102998;0.023528;[0.10299827164339777, 0.1605548934790029, 0.12923102796704466];0.224314;0.241813;0.193581;0.021801;[0.1935805850987292, 0.24181338839728073, 0.23754673146064906];0.425752;0.450503;0.410869;0.017621;[0.41588269940577066, 0.4505033229578813, 0.41086855704431546];0.324232;0.352186;0.30485;0.020253;[0.30485003998420446, 0.3521858287135736, 0.3156610069546448];0.11042;0.137727;0.090283;0.020021;[0.09028344892250952, 0.13772706201010504, 0.10325081873755569]
2025-06-13T15:43:15.455134;0.850826;;;;;;;0.120929;0.169032;0.089235;0.034582;[0.08923528885177456, 0.1690319881880902, 0.10451925136071483];0.225121;0.242745;0.216156;0.012463;[0.21646072346876258, 0.24274495805470972, 0.216156053508712];0.415348;0.446593;0.398497;0.022116;[0.3984972826539465, 0.44659330262791047, 0.400953823308971];0.315706;0.340572;0.288349;0.021393;[0.2883485639559487, 0.3405721855737606, 0.31819698101761545];0.120263;0.129499;0.109386;0.008293;[0.10938603145005876, 0.12190237353152499, 0.12949930867601428]
2025-06-13T15:43:15.505681;0.901373;;;;;;;0.12488;0.154753;0.089257;0.027046;[0.08925664934812715, 0.15475255965620183, 0.13063065075323327];0.215199;0.248721;0.180504;0.027861;[0.18050441019037108, 0.2487205580590306, 0.21637289375632698];0.419598;0.437455;0.389524;0.021389;[0.3895242102769469, 0.4374549547029886, 0.43181381280336145];0.32053;0.341899;0.289308;0.022572;[0.2893075660369842, 0.3418992499900554, 0.3303817648101461];0.11862;0.124777;0.109991;0.006285;[0.10999050025092902, 0.12109221181308603, 0.12477669435667733]
2025-06-13T15:43:15.556750;0.952442;;;;;;;0.125063;0.169293;0.085606;0.034332;[0.08560555629757426, 0.16929334570888271, 0.12029125490427225];0.218475;0.234368;0.208023;0.011423;[0.21303428347368272, 0.2343681340700619, 0.20802338180093266];0.4202;0.436035;0.405412;0.012524;[0.41915453696378135, 0.4360350177167615, 0.4054118251106099];0.323288;0.347633;0.290653;0.023989;[0.29065293712991275, 0.34763330570554546, 0.3315765530304407];0.104476;0.110769;0.094516;0.007124;[0.11076917266218662, 0.10814182742478827, 0.09451580934592765]
2025-06-13T15:43:15.557723;0.953415;0.6472917155841231;64.72917155841232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:43:15.761769;1.157461;;;0.13834535560832295;13.834535560832295;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:43:15.813199;1.208891;;;;;;;0.115157;0.139385;0.082447;0.024006;[0.0824468820587504, 0.13938483192734502, 0.12363846725470319];0.217997;0.245509;0.198223;0.020065;[0.19822325484706702, 0.24550870031865613, 0.21025795362082994];0.425954;0.45976;0.399018;0.025269;[0.39901778974713736, 0.4597602475554629, 0.41908473097398674];0.327792;0.335629;0.312708;0.010669;[0.3127079252377981, 0.3350403087041955, 0.3356288737975419];0.112491;0.129283;0.095667;0.013724;[0.1125227113038055, 0.12928301608062534, 0.09566724862252253]
2025-06-13T15:43:15.864226;1.259918;;;;;;;0.126121;0.131909;0.116189;0.007055;[0.11618945390050385, 0.13026386974425447, 0.1319088958659912];0.217908;0.233757;0.206317;0.0116;[0.20631674566340716, 0.23375720858055418, 0.213649024916734];0.422318;0.444811;0.390505;0.023129;[0.3905045616448327, 0.4448107214782543, 0.43163768658422674];0.330578;0.357217;0.297909;0.024585;[0.2979088347561249, 0.35721710209234914, 0.3366072640922396];0.100678;0.109293;0.08834;0.00895;[0.08833995442983228, 0.10439972696422024, 0.10929298857777475]
2025-06-13T15:43:15.864771;1.260463;;;;;;;0.116811;0.153892;0.084048;0.028677;[0.08404840926810814, 0.15389229799644613, 0.11249170192036732];0.227421;0.259161;0.189106;0.028975;[0.18910635881101812, 0.259161048173372, 0.23399562202398894];0.429278;0.459436;0.394401;0.026759;[0.3944012596061031, 0.4594362701346769, 0.4339979400289065];0.32775;0.350903;0.300753;0.020653;[0.3007531501287237, 0.3509029656707411, 0.33159250450077854];0.117608;0.119643;0.116156;0.001482;[0.11702347631807287, 0.11615624842637444, 0.11964340264706727]
2025-06-13T15:43:15.916094;1.311786;;;;;;;0.130258;0.152473;0.109496;0.017576;[0.10949617575568031, 0.1524734834915376, 0.12880375320328383];0.221945;0.241979;0.187627;0.02438;[0.18762749668162218, 0.24197880686236675, 0.23622924707367615];0.437553;0.468896;0.404167;0.026465;[0.4041670689674281, 0.468896144027028, 0.43959588751148554];0.322268;0.33122;0.309825;0.009077;[0.3098247575290273, 0.33122006398842263, 0.3257593688112351];0.110952;0.121264;0.091781;0.01357;[0.09178056006006519, 0.11981307090369947, 0.12126378301800049]
2025-06-13T15:43:15.967483;1.363175;;;;;;;0.125382;0.157384;0.106035;0.022793;[0.10603471361671774, 0.1573836989339024, 0.11272623555383153];0.226808;0.265902;0.202425;0.027924;[0.202424695433365, 0.26590208703971524, 0.21209827950362053];0.424305;0.431082;0.414583;0.00705;[0.4145829458722612, 0.43108233309913674, 0.42724866636497727];0.32141;0.345165;0.297003;0.019667;[0.2970028491550107, 0.3451645233789968, 0.3220614103798512];0.103731;0.117179;0.094963;0.009654;[0.09905301847300292, 0.11717851959220585, 0.09496295438184092]
2025-06-13T15:43:16.019193;1.414885;;;;;;;0.114472;0.158268;0.08359;0.031826;[0.08358994256236796, 0.158268389557556, 0.10155796103273243];0.222334;0.258986;0.194831;0.026979;[0.19483080849897105, 0.25898645470372494, 0.2131837458532839];0.428738;0.439859;0.411048;0.012646;[0.4110483107769624, 0.4398594170549658, 0.4353055398180803];0.327385;0.336174;0.310428;0.011993;[0.3104277925136426, 0.33617440093746864, 0.33555182388594545];0.115864;0.130101;0.101719;0.011587;[0.10171865718673373, 0.1301008253217268, 0.11577160209971267]
2025-06-13T15:43:16.019782;1.415474;;;;;;;0.131486;0.156834;0.10032;0.023436;[0.10031977597020032, 0.15683382474793517, 0.13730293474390248];0.211315;0.239934;0.185733;0.022232;[0.1857328534831942, 0.23993395411425994, 0.2082767429107641];0.418943;0.455936;0.399975;0.026161;[0.3999750589110194, 0.45593574431707135, 0.4009185615243746];0.319727;0.346271;0.296409;0.020484;[0.2964093291985503, 0.3462712979752956, 0.3165007023827409];0.122652;0.134179;0.11634;0.008164;[0.1163398006423046, 0.1341792499860128, 0.11743550748208681]
2025-06-13T15:43:16.072166;1.467858;;;;;;;0.126692;0.155878;0.092454;0.026138;[0.0924544856996076, 0.1558778845840971, 0.13174256484790942];0.226759;0.241881;0.209946;0.013092;[0.2099457491794029, 0.24188120944772895, 0.22844924801849248];0.414157;0.445368;0.388255;0.023616;[0.38825510043591605, 0.44536783452770845, 0.4088492487760914];0.331664;0.350458;0.310172;0.016557;[0.31017203814790445, 0.35045820750414686, 0.3343620213422547];0.097325;0.109877;0.085603;0.009927;[0.08560305915763722, 0.10987671447370631, 0.0964966965365131]
2025-06-13T15:43:16.124352;1.520044;;;;;;;0.120583;0.161472;0.083183;0.032056;[0.08318277146429803, 0.16147161527114398, 0.11709345443899236];0.223397;0.243691;0.205956;0.015537;[0.20595614840426174, 0.24369092502969503, 0.22054464238430688];0.411756;0.431358;0.380126;0.022579;[0.3801257816654171, 0.4313580569231102, 0.4237839180788212];0.319163;0.335611;0.304898;0.012633;[0.304897792238657, 0.335610515928905, 0.31698072747956074];0.107816;0.112076;0.105273;0.003031;[0.11207613818312133, 0.1060986123975041, 0.10527318329704491]
2025-06-13T15:43:16.175360;1.571052;;;;;;;0.12596;0.149153;0.103249;0.018743;[0.10324869336514712, 0.14915270702339892, 0.12547852146292085];0.219556;0.244869;0.184884;0.025367;[0.18488448218163828, 0.24486875491768528, 0.22891345767474852];0.415576;0.438058;0.392514;0.018598;[0.39251356232363027, 0.43805839777161976, 0.41615706114647677];0.319066;0.362813;0.284051;0.032742;[0.2840505436068118, 0.36281281818546157, 0.3103344629211483];0.110171;0.126337;0.097146;0.012122;[0.09714610608367782, 0.12633727500316796, 0.10703043394002987]
2025-06-13T15:43:16.226334;1.622026;;;;;;;0.12559;0.141889;0.098426;0.019336;[0.09842629641618343, 0.14188894703774707, 0.1364561621022089];0.226401;0.265666;0.20649;0.027766;[0.2070474836074152, 0.26566640093706406, 0.20648986214477696];0.426741;0.448004;0.394232;0.023348;[0.3942316972595312, 0.44800413724308796, 0.43798638090482156];0.321235;0.357066;0.301482;0.025381;[0.3014818562053103, 0.35706644720042663, 0.3051578334127452];0.097069;0.103426;0.084904;0.008605;[0.08490378812368923, 0.10342603542359077, 0.10287629179119717]
2025-06-13T15:43:16.227404;1.623096;;;;;;;0.116785;0.13861;0.099498;0.016287;[0.09949770725689323, 0.1386103583047038, 0.11224714879950802];0.221922;0.254667;0.190888;0.026066;[0.1908879431742675, 0.2546671837129411, 0.22021074620199582];0.439267;0.464015;0.41952;0.018506;[0.41952049684284826, 0.4640154902731709, 0.4342652463233052];0.318622;0.354995;0.287294;0.027868;[0.2872939981884197, 0.3549953445990573, 0.3135756658158654];0.115704;0.128899;0.094477;0.015157;[0.09447719446103942, 0.12373574355491249, 0.12889907992363764]
2025-06-13T15:43:16.330323;1.726015;;;;;;;0.11666;0.13139;0.090114;0.018809;[0.09011363450969384, 0.13138962808819837, 0.12847675120511157];0.232267;0.251886;0.207394;0.01854;[0.20739403993880215, 0.25188611801531996, 0.23752017368927772];0.42162;0.438959;0.3899;0.022462;[0.38989984406020683, 0.4360003674343346, 0.43895889733658333];0.318306;0.336676;0.283278;0.024779;[0.2832779431879865, 0.3349650602371305, 0.33667565251674764];0.111061;0.138223;0.082855;0.022616;[0.08285511271589233, 0.13822250081245754, 0.11210546059910458]
2025-06-13T15:43:16.331381;1.727073;;;;;;;0.126721;0.169617;0.101353;0.0305;[0.10919397641293488, 0.16961666109071852, 0.10135276975946009];0.208442;0.240407;0.182847;0.023927;[0.1828470328782358, 0.2404069824791372, 0.20207095769705485];0.425782;0.449695;0.389618;0.026011;[0.38961753150929324, 0.4496947995389473, 0.43803272923161657];0.319159;0.335888;0.30648;0.012343;[0.3151084074671167, 0.33588780783130495, 0.30647968988890273];0.108067;0.122999;0.099986;0.01057;[0.10121519659494999, 0.12299887586742227, 0.09998632113268377]
2025-06-13T15:43:16.433019;1.828711;;;;;;;0.11863;0.157938;0.095503;0.027939;[0.0955025954534006, 0.15793780367508944, 0.10244944484144236];0.208655;0.237567;0.186356;0.021424;[0.18635638083657627, 0.23756738998744042, 0.20203992095924753];0.430292;0.448519;0.416692;0.013399;[0.4166924468180993, 0.44851890334226596, 0.42566430386016646];0.326585;0.348646;0.312923;0.015747;[0.31818655844358795, 0.34864592991975285, 0.3129225303098652];0.112865;0.124333;0.103178;0.008728;[0.11108332137850654, 0.12433295417368896, 0.10317769946253608]
2025-06-13T15:43:16.737851;2.133543;0.7124773364887987;71.24773364887987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:43:16.738900;2.134592;;;0.36636086363453285;36.63608636345329;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:43:16.740431;2.136123;;;;;;;0.125376;0.144507;0.106825;0.015389;[0.10682519343838086, 0.1445074639982059, 0.12479585736999997];0.21834;0.256958;0.182253;0.030551;[0.18225294079711438, 0.2569582036436632, 0.21580778433684145];0.43041;0.456029;0.417057;0.018121;[0.41705720439901595, 0.4560290022331013, 0.4181427605080924];0.320953;0.364726;0.28402;0.033301;[0.2840204134080184, 0.36472552925522594, 0.31411240190063433];0.116717;0.129745;0.106224;0.009768;[0.11418166667632333, 0.10622386584549055, 0.12974451163622971]
2025-06-13T15:43:16.792348;2.18804;;;;;;;0.134088;0.162206;0.109191;0.021763;[0.10919085126703122, 0.16220568116737574, 0.130866976818254];0.212268;0.240933;0.182001;0.024086;[0.1820013841482063, 0.24093341078834957, 0.21386840965816067];0.415322;0.445218;0.382004;0.02592;[0.38200399951402014, 0.4452176562113605, 0.41874362250844305];0.316209;0.339735;0.28235;0.02454;[0.28234986963097913, 0.33973457213310243, 0.3265413628096472];0.106172;0.120308;0.082061;0.017134;[0.08206067361495652, 0.11614696205914574, 0.12030807912999684]
2025-06-13T15:43:16.843429;2.239121;;;;;;;0.133569;0.167762;0.114887;0.024213;[0.11805602343129211, 0.16776242678957734, 0.11488729786509738];0.218328;0.24022;0.195147;0.018424;[0.1951470367059752, 0.24022016001104612, 0.21961605095052755];0.438466;0.46948;0.412064;0.023666;[0.4120637757610336, 0.4694804310589945, 0.4338533502643157];0.316253;0.340677;0.294444;0.018965;[0.29444374709019006, 0.3406768140268671, 0.31363742852303844];0.114299;0.12234;0.109386;0.005732;[0.11117157459859278, 0.10938563017145421, 0.12233996266447301]
2025-06-13T15:43:16.894446;2.290138;;;;;;;0.11746;0.164517;0.081301;0.034836;[0.08130066860411002, 0.1645173088235705, 0.10656109911272635];0.228332;0.264366;0.207285;0.0256;[0.2133453588538988, 0.26436615658119245, 0.20728453342187864];0.422279;0.462035;0.392675;0.029212;[0.39267520525562016, 0.46203505504027637, 0.41212727489091067];0.321637;0.338693;0.29183;0.02115;[0.29183031101266516, 0.33438626107423186, 0.338693455541001];0.120159;0.123804;0.11662;0.002934;[0.11662011653313557, 0.1238043857025987, 0.12005148324236739]
2025-06-13T15:43:16.945186;2.340878;;;;;;;0.126092;0.136766;0.107528;0.013176;[0.10752764164674788, 0.1339839818266685, 0.1367657633964589];0.216689;0.243377;0.180958;0.026273;[0.18095811714533389, 0.24337744301970674, 0.22573228437653295];0.414878;0.430303;0.395973;0.014229;[0.3959734043412403, 0.4303033821885567, 0.4183557690913312];0.317819;0.342977;0.288775;0.022298;[0.28877514387947917, 0.34297682085687403, 0.3217061129010492];0.10929;0.123739;0.090524;0.013899;[0.09052427449280166, 0.11360792071659848, 0.12373898605727078]
2025-06-13T15:43:16.945656;2.341348;;;;;;;0.106728;0.134436;0.083339;0.021083;[0.08333866731388549, 0.13443590779898176, 0.1024086999074438];0.224385;0.260713;0.187073;0.030072;[0.18707258907254923, 0.2607127654258812, 0.22536875372990028];0.424096;0.455599;0.403138;0.022678;[0.41355174845894654, 0.45559870780109485, 0.4031378289663687];0.318136;0.341496;0.28363;0.024904;[0.2836299366493458, 0.3414955283535617, 0.3292817645901898];0.109589;0.134022;0.092369;0.017753;[0.09236921175876511, 0.13402215809753038, 0.1023742656050979]
2025-06-13T15:43:16.996818;2.39251;;;;;;;0.122791;0.130659;0.118592;0.005568;[0.11912038149612877, 0.130659024457545, 0.11859210125696128];0.228059;0.256149;0.191061;0.027309;[0.1910606426921471, 0.25614946422380286, 0.23696610176414337];0.429114;0.452481;0.395573;0.024321;[0.3955731477558381, 0.4524814934511464, 0.43928599515325617];0.315779;0.34664;0.283725;0.025699;[0.28372519019654946, 0.34663989801961603, 0.3169725712851318];0.116584;0.124354;0.108426;0.006509;[0.1084255257068592, 0.12435431462481791, 0.1169726103074492]
2025-06-13T15:43:17.047837;2.443529;;;;;;;0.114087;0.138943;0.100695;0.017593;[0.10262258819726414, 0.13894307236915715, 0.10069548754245419];0.219989;0.249415;0.187785;0.025237;[0.18778464787589716, 0.24941537484497733, 0.22276718685113478];0.417373;0.453049;0.385146;0.027828;[0.38514596743706114, 0.4530487313628664, 0.413923164242924];0.334858;0.362896;0.312125;0.021063;[0.3121254115358511, 0.36289560604392646, 0.3295543133468153];0.10486;0.132778;0.086121;0.020123;[0.08612053253854901, 0.1327784896645947, 0.09568104152587589]
2025-06-13T15:43:17.098938;2.49463;;;;;;;0.118504;0.148557;0.087821;0.0248;[0.08782060660671802, 0.14855717008825792, 0.11913391475759103];0.214734;0.249507;0.189136;0.025486;[0.18913597082892955, 0.24950694264657008, 0.2055583859966262];0.426526;0.454783;0.412103;0.019982;[0.41269235949777533, 0.4547826256402923, 0.4121034965774646];0.33049;0.350618;0.301882;0.020781;[0.30188173122382445, 0.35061758858726927, 0.3389716443582383];0.111489;0.132489;0.098438;0.014994;[0.1035413098792984, 0.13248901615159248, 0.09843771081758128]
2025-06-13T15:43:17.099642;2.495334;;;;;;;0.113177;0.138621;0.09348;0.018872;[0.0934798962234009, 0.1386210779705545, 0.10742976610306364];0.230756;0.239851;0.212987;0.012566;[0.21298665973402425, 0.23985061090408724, 0.2394319346843543];0.42381;0.436408;0.404711;0.013733;[0.4047106713264412, 0.4364079197753718, 0.43031242946928605];0.328873;0.344553;0.314698;0.012234;[0.3146981153163578, 0.3445526538284698, 0.32736810358603274];0.110817;0.139518;0.094724;0.020344;[0.09472432012274219, 0.1395176876256271, 0.09820911709312126]
2025-06-13T15:43:17.100283;2.495975;;;;;;;0.119821;0.160044;0.080956;0.032302;[0.0809557692570299, 0.16004350697005068, 0.11846410000992653];0.236761;0.264641;0.207253;0.023457;[0.20725280951279884, 0.26464111387446, 0.23838822405283272];0.414048;0.448132;0.389374;0.024893;[0.3893741350544832, 0.4481316017474723, 0.40463949012300987];0.311555;0.335337;0.298937;0.016827;[0.298936603544113, 0.33533704731148145, 0.30039245380884544];0.113339;0.134671;0.092794;0.017105;[0.09279415856350601, 0.13467063879633542, 0.11255102871082436]
2025-06-13T15:43:17.151478;2.54717;;;;;;;0.128038;0.148898;0.103787;0.018572;[0.10378725752598036, 0.14889770175594325, 0.13143032021875484];0.228925;0.261071;0.189584;0.029625;[0.18958366798798862, 0.2610706835935879, 0.23612142598180746];0.430072;0.469577;0.403814;0.028434;[0.4168263407329877, 0.4695765302098827, 0.4038138901256299];0.332431;0.365133;0.295091;0.028782;[0.29509087306321563, 0.36513265583167975, 0.33706928766628313];0.120017;0.121316;0.119133;0.000938;[0.11960079488506234, 0.1191330213171659, 0.12131569541334881]
2025-06-13T15:43:17.202828;2.59852;;;;;;;0.139683;0.166117;0.114076;0.021254;[0.11407592191672732, 0.16611655731956157, 0.13885746226157702];0.215543;0.233688;0.200603;0.013696;[0.2123381318071024, 0.23368847772135437, 0.20060300199458647];0.426177;0.435371;0.409527;0.011795;[0.4095267348313479, 0.43537116184458924, 0.43363435982846216];0.321064;0.343602;0.291617;0.021778;[0.2916167030592516, 0.34360195719420183, 0.32797311621468017];0.111218;0.131246;0.085174;0.019284;[0.08517420725756789, 0.13124645054722126, 0.11723325191461446]
2025-06-13T15:43:17.304163;2.699855;;;;;;;0.11869;0.13096;0.105497;0.010416;[0.10549691948545083, 0.1309598169693914, 0.11961355180569742];0.228736;0.252277;0.198952;0.022213;[0.19895161223866664, 0.2522770309063445, 0.2349795225323968];0.422343;0.457749;0.398578;0.02552;[0.3985778995955693, 0.45774865273246335, 0.4107015199796452];0.321446;0.3612;0.285121;0.031154;[0.2851207324321881, 0.3611997752202234, 0.3180172348981055];0.118848;0.138268;0.101264;0.015162;[0.11701146440834141, 0.1382678123424364, 0.10126419029229694]
2025-06-13T15:43:17.355560;2.751252;;;;;;;0.135129;0.148757;0.11869;0.012435;[0.1186902821329172, 0.1487571825533564, 0.13794011135878317];0.22791;0.256207;0.209839;0.020264;[0.2176849041471294, 0.25620699164358124, 0.20983905434363168];0.411147;0.432966;0.387604;0.018559;[0.38760376096845495, 0.43296616766572826, 0.412871472637079];0.326813;0.345355;0.30974;0.014577;[0.3097397999081223, 0.345354883944224, 0.3253431911213255];0.112674;0.127631;0.09704;0.012498;[0.09703984373971872, 0.11335137333145631, 0.12763070418762637]
2025-06-13T15:43:17.457104;2.852796;;;;;;;0.114949;0.154964;0.083077;0.029907;[0.08307727430003825, 0.1549636877961489, 0.10680553112793105];0.219859;0.23963;0.189532;0.021772;[0.1895316760030029, 0.23962973110570834, 0.23041595315826482];0.429652;0.463796;0.386089;0.032415;[0.386089238762512, 0.46379641084335804, 0.4390698573422288];0.321345;0.351759;0.289834;0.025293;[0.28983402804628944, 0.3517587029256644, 0.32244222993269];0.114179;0.126075;0.094311;0.01414;[0.09431088189258145, 0.12215055256375748, 0.12607459977353674]
2025-06-13T15:43:17.811142;3.206834;0.675258557955043;67.5258557955043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:43:17.811523;3.207215;;;0.2724459265939084;27.244592659390843;;;;;;;;;;;;;;;;;;;;;;;;;;;
