timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw
2025-06-13T14:18:55.340016;1.772136;;;;;;;0.120042;0.162689;0.097422;0.030175;[0.0974224721959706, 0.16268940600777312, 0.10001548553270038];0.222072;0.266296;0.181114;0.034852;[0.18111366961877046, 0.2662963030057661, 0.21880714647637461];0.432979;0.46029;0.416084;0.019492;[0.4160840104474653, 0.46028977523775627, 0.4225632797262739];0.335217;0.365194;0.303226;0.025338;[0.30322642653173676, 0.3651935386403207, 0.33723240326396703];0.107064;0.115195;0.101521;0.005875;[0.10152074607793235, 0.10447626297857497, 0.11519509924045439]
2025-06-13T14:18:55.390984;1.823104;;;;;;;0.130401;0.169006;0.107131;0.02749;[0.11506582380120196, 0.16900623006768628, 0.10713099383218892];0.226223;0.238393;0.211949;0.010898;[0.21194886001288407, 0.23839271585420016, 0.22832794896522113];0.424491;0.438382;0.415451;0.00997;[0.4154514121112044, 0.43838185401261304, 0.41963938561360203];0.319515;0.339928;0.305529;0.01476;[0.3055293204949182, 0.3399277701756852, 0.31308794852080096];0.100334;0.112676;0.0909;0.009125;[0.0909002620579997, 0.11267567279161572, 0.09742492153528004]
2025-06-13T14:18:55.391639;1.823759;;;;;;;0.115207;0.130149;0.099274;0.012624;[0.09927411967156168, 0.13014948380239474, 0.11619677225648081];0.226079;0.268093;0.190981;0.031859;[0.19098058415811134, 0.26809292130223045, 0.21916200752118764];0.430674;0.464529;0.412699;0.023954;[0.4147951809401709, 0.464529307332847, 0.4126987998167552];0.328184;0.364245;0.301675;0.026422;[0.3016747983561059, 0.36424497426703684, 0.31863323517431213];0.10964;0.126983;0.098831;0.012387;[0.09883113451087301, 0.103104632208233, 0.1269828353887038]
2025-06-13T14:18:55.443555;1.875675;;;;;;;0.12032;0.156535;0.084759;0.029306;[0.08475876479899332, 0.15653500059000347, 0.1196662972956328];0.220319;0.249737;0.187099;0.025713;[0.18709856582687567, 0.24973692916153561, 0.22412051985556983];0.430375;0.458384;0.409779;0.020524;[0.4097786739948713, 0.458384396562916, 0.4229632223302021];0.322481;0.334797;0.315178;0.008759;[0.3174677080198551, 0.33479661993251913, 0.31517803850176146];0.105957;0.121104;0.09278;0.011647;[0.09277991324851154, 0.1211039561068816, 0.10398585628558159]
2025-06-13T14:18:55.545420;1.97754;;;;;;;0.127021;0.149744;0.100875;0.020097;[0.10087473187013904, 0.1497436069036798, 0.13044376221137946];0.222297;0.266724;0.184013;0.034045;[0.18401288498436136, 0.26672369488539055, 0.2161534056242026];0.408791;0.431079;0.381589;0.020501;[0.3815889269542688, 0.4310786861208865, 0.4137057790860767];0.311247;0.332047;0.290868;0.016814;[0.29086767022079796, 0.3320470897725417, 0.31082591302342216];0.110534;0.116572;0.104765;0.004824;[0.10476492265205546, 0.11657237051216573, 0.11026494711598703]
2025-06-13T14:18:55.546058;1.978178;;;;;;;0.115362;0.140704;0.085321;0.022853;[0.08532051616850302, 0.1407041263902729, 0.12006185917588326];0.206073;0.233034;0.185157;0.020008;[0.18515727980986937, 0.23303436323238386, 0.20002612393370187];0.411556;0.447724;0.386243;0.026247;[0.386242549887346, 0.44772385419615646, 0.40070281561834337];0.317318;0.335644;0.297389;0.015659;[0.2973893798621146, 0.33564449411617936, 0.31892090383821525];0.105809;0.111986;0.097609;0.006041;[0.09760884722471025, 0.11198602203885466, 0.10783195173784496]
2025-06-13T14:18:55.647441;2.079561;;;;;;;0.122667;0.144135;0.09467;0.020715;[0.09467026134623653, 0.14413469835423862, 0.129196129626114];0.222402;0.247202;0.189761;0.024097;[0.18976067689123005, 0.24720244023994772, 0.23024427476027898];0.42431;0.430555;0.412124;0.008618;[0.4121239356891753, 0.4302519386818553, 0.4305550197016801];0.328259;0.361362;0.302722;0.02453;[0.30272237290168813, 0.3613623578411024, 0.3206922605016619];0.116669;0.127421;0.096844;0.014035;[0.09684355798200192, 0.12574160701341563, 0.12742115214123872]
2025-06-13T14:18:55.698814;2.130934;;;;;;;0.118276;0.139115;0.105387;0.014873;[0.11032492227541814, 0.13911525523078097, 0.10538688331384144];0.227409;0.260813;0.202804;0.024486;[0.20280431098494878, 0.2608128625172433, 0.21860938555552892];0.412522;0.439342;0.387083;0.021357;[0.38708321599576295, 0.43934247394519904, 0.41114013279117];0.325586;0.337434;0.308495;0.012382;[0.30849490473448027, 0.3308275674712051, 0.3374340355045156];0.095891;0.105657;0.08071;0.01088;[0.08071028074433992, 0.10565708249847543, 0.10130620212421312]
2025-06-13T14:18:55.801416;2.233536;;;;;;;0.121635;0.136705;0.103667;0.013643;[0.10366681789240755, 0.13670543990507683, 0.12453233587008884];0.223935;0.259272;0.18303;0.031374;[0.18303002568869295, 0.25927159687294116, 0.22950384180243005];0.425292;0.465243;0.39171;0.030356;[0.39171037117751595, 0.465243137089138, 0.41892186593720004];0.322003;0.336902;0.301711;0.014864;[0.3017108033913459, 0.3369023958976644, 0.3273961004943212];0.114134;0.122194;0.107055;0.006219;[0.10705480046180237, 0.11315283228108092, 0.12219374616354707]
2025-06-13T14:18:55.853292;2.285412;;;;;;;0.133148;0.140494;0.119825;0.009437;[0.11982526092571426, 0.14049433988843643, 0.13912562957146687];0.231806;0.26814;0.188846;0.032709;[0.18884629376062406, 0.26813994904533184, 0.23843322846643644];0.423683;0.460493;0.400459;0.026324;[0.4004586729986405, 0.4604926506811489, 0.41009813035579384];0.332802;0.357289;0.309068;0.019693;[0.3090677219909631, 0.3572885053818701, 0.33205117461167477];0.101226;0.110112;0.08776;0.009683;[0.08776031691297392, 0.11011212585583142, 0.10580646084893922]
2025-06-13T14:18:56.058611;2.490731;;;;;;;0.116668;0.143716;0.087051;0.023205;[0.0870510500265936, 0.14371638910716888, 0.11923591837145316];0.226908;0.269569;0.202659;0.03026;[0.20265923410415557, 0.26956923147933437, 0.2084951446213334];0.411376;0.434353;0.383775;0.020905;[0.38377519424401135, 0.4343528746004146, 0.4159989147905502];0.318273;0.33798;0.282551;0.025304;[0.28255115673435116, 0.33798003171160385, 0.3342874006819299];0.116912;0.133473;0.09584;0.015691;[0.09584018598565923, 0.13347289894646272, 0.12142391440779095]
2025-06-13T14:18:56.212788;2.644908;0.05678147679931682;5.678147679931682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:18:56.214401;2.646521;;;0.35493298037597454;35.493298037597455;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:18:56.369503;2.801623;;;;;;;0.12473;0.153682;0.092612;0.025032;[0.09261232250630837, 0.15368217732367176, 0.12789648092638153];0.224465;0.269176;0.180653;0.036145;[0.1806525404685036, 0.26917614956637254, 0.22356771401832284];0.415809;0.43436;0.401404;0.01377;[0.41166276112263833, 0.4343595262020329, 0.40140358076843247];0.315862;0.338224;0.296321;0.017223;[0.29632060798884596, 0.3382237421176308, 0.3130420758853869];0.106234;0.128318;0.093738;0.015661;[0.09373811388801934, 0.12831766634702677, 0.09664581014449274]
2025-06-13T14:18:56.421259;2.853379;;;;;;;0.123986;0.1469;0.107083;0.016801;[0.10708311009699457, 0.14689956622787181, 0.11797663571609901];0.220748;0.249533;0.200392;0.020928;[0.20039222359844872, 0.24953265303108713, 0.21232015656461062];0.427396;0.452088;0.413439;0.017509;[0.41343878970932557, 0.4520876238504023, 0.416662362690787];0.335241;0.358081;0.315271;0.017595;[0.3152706501822528, 0.3580813881558301, 0.33236992694848677];0.111156;0.125998;0.100113;0.010904;[0.10735708145225481, 0.10011316536964115, 0.12599806717276843]
2025-06-13T14:18:56.524315;2.956435;;;;;;;0.122611;0.13739;0.108155;0.011937;[0.10815516504825669, 0.13738974206781615, 0.1222877556246382];0.219319;0.240537;0.180007;0.027827;[0.18000708530981194, 0.24053703247420963, 0.23741370911852266];0.416601;0.444021;0.382778;0.025409;[0.3827784156370656, 0.4440208983334435, 0.42300269376023364];0.321229;0.361183;0.297637;0.028406;[0.2976370023607133, 0.36118322796285857, 0.30486691931432647];0.103444;0.114865;0.093793;0.008693;[0.0937928949781537, 0.10167354327455283, 0.11486513866066976]
2025-06-13T14:18:56.575700;3.00782;;;;;;;0.115324;0.143879;0.098356;0.020311;[0.09835607956438072, 0.1438793542461518, 0.10373738400527516];0.225005;0.263194;0.203883;0.027055;[0.2038827169645318, 0.26319447214342623, 0.20793821842285132];0.426419;0.453035;0.388158;0.027737;[0.3881577878431445, 0.45303536473056705, 0.4380633608877141];0.323705;0.344378;0.293978;0.021549;[0.2939776970726918, 0.3443781940019121, 0.33275930192112085];0.108565;0.127222;0.094051;0.013855;[0.09405050938495638, 0.10442200624622128, 0.12722171306055577]
2025-06-13T14:18:56.576324;3.008444;;;;;;;0.120925;0.134497;0.104273;0.01253;[0.1042726267533976, 0.13449700249583021, 0.12400595496001329];0.214588;0.250301;0.193399;0.025399;[0.19339897262274122, 0.2503013322344782, 0.20006350710001536];0.410189;0.43608;0.391917;0.018817;[0.3919168517850834, 0.4360798391311636, 0.40257035257009743];0.318228;0.335707;0.30932;0.012361;[0.3093201065340656, 0.33570725660409906, 0.3096555655839664];0.108507;0.10944;0.107572;0.000763;[0.10757201480204212, 0.10850936886870698, 0.1094400230613979]
2025-06-13T14:18:56.677997;3.110117;;;;;;;0.127561;0.149968;0.093076;0.024747;[0.0930762740915676, 0.14996831851845235, 0.13963942677088595];0.215009;0.248546;0.186422;0.025602;[0.18642211581726914, 0.24854585594030432, 0.2100580404417117];0.413002;0.433777;0.395332;0.015848;[0.3953317454688913, 0.43377705374084347, 0.40989640753807177];0.323651;0.339126;0.304322;0.014467;[0.3043222700863045, 0.3391259836744302, 0.3275037407178217];0.104931;0.125317;0.083043;0.017291;[0.0830428795010863, 0.10643244496618423, 0.1253171087657295]
2025-06-13T14:18:56.729683;3.161803;;;;;;;0.13871;0.165505;0.113441;0.021282;[0.11344105860182133, 0.1655050305763306, 0.13718442089121663];0.220711;0.23851;0.186421;0.024253;[0.18642066398189547, 0.23720166171435822, 0.23850996729614482];0.417861;0.463045;0.387589;0.032559;[0.38758925088120694, 0.4630447507091414, 0.4029480375759046];0.318191;0.334661;0.296526;0.015996;[0.29652591878229606, 0.3346606886023999, 0.3233864848537888];0.108303;0.13477;0.0832;0.021076;[0.08319958647769317, 0.13477046412821983, 0.10693810495764972]
